index,group_index,final,c_name,img,lvl,branch,stim_type,p_id,accurate,react_time
10,3,1,spinet_n_02,spinet_n_02,hyponym,musical_instrument.n.01,True,6,1,708
11,17,1,clothing_n_01,sweat_pants_n_01,hypernym,clothing.n.01,True,6,1,533
12,20,1,wardrobe_n_01,armoire_n_01,bl,furniture.n.01,True,6,1,394
13,2,1,table_n_02,coffee_table_n_01,bl,furniture.n.01,True,6,1,365
14,7,1,tank_top_n_01,damson_n_01,hyponym,clothing.n.01,False,6,1,343
15,10,1,edible_fruit_n_01,bathrobe_n_01,hypernym,edible_fruit.n.01,False,6,1,424
16,11,1,mandarin_n_05,clementine_n_02,bl,edible_fruit.n.01,True,6,1,379
17,14,1,passion_fruit_n_01,granadilla_n_04,bl,edible_fruit.n.01,True,6,1,643
18,6,1,carpenters_hammer_n_01,carpenters_hammer_n_01,hyponym,hand_tool.n.01,True,6,1,376
19,13,1,hand_tool_n_01,smooth_plane_n_01,hypernym,hand_tool.n.01,True,6,1,453
20,16,1,guitar_n_01,sultana_n_01,bl,musical_instrument.n.01,False,6,1,403
21,4,1,clarinet_n_01,highboy_n_01,bl,musical_instrument.n.01,False,6,1,369
22,3,1,hand_tool_n_01,cathedra_n_01,hypernym,hand_tool.n.01,False,6,1,459
23,16,1,brassiere_n_01,uplift_n_02,bl,clothing.n.01,True,6,1,424
24,12,1,clothing_n_01,uplift_n_02,hypernym,clothing.n.01,True,6,1,331
25,5,1,musical_instrument_n_01,blazer_n_01,hypernym,musical_instrument.n.01,False,6,1,524
26,6,1,edible_fruit_n_01,putty_knife_n_01,hypernym,edible_fruit.n.01,False,6,1,364
27,17,1,hammer_n_02,carpenters_hammer_n_01,bl,hand_tool.n.01,True,6,1,312
28,18,1,bassoon_n_01,contrabassoon_n_01,bl,musical_instrument.n.01,True,6,1,385
29,10,1,hand_tool_n_01,crescent_wrench_n_01,hypernym,hand_tool.n.01,True,6,1,476
30,15,1,baby_bed_n_01,cradle_n_01,bl,furniture.n.01,True,6,1,527
31,13,1,cathedra_n_01,acoustic_guitar_n_01,hyponym,furniture.n.01,False,6,1,483
32,9,1,musical_instrument_n_01,acoustic_guitar_n_01,hypernym,musical_instrument.n.01,True,6,1,556
33,1,1,clothing_n_01,blazer_n_01,hypernym,clothing.n.01,True,6,0,487
34,11,1,edible_fruit_n_01,cherimoya_n_02,hypernym,edible_fruit.n.01,True,6,1,335
35,8,1,desk_n_01,muffler_n_02,bl,furniture.n.01,False,6,1,489
36,14,1,furniture_n_01,pew_n_01,hypernym,furniture.n.01,True,6,1,626
37,7,1,trouser_n_01,granadilla_n_04,bl,clothing.n.01,False,6,1,354
38,4,1,furniture_n_01,floor_lamp_n_01,hypernym,furniture.n.01,True,6,1,371
39,19,1,clothing_n_01,face_veil_n_01,hypernym,clothing.n.01,True,6,1,342
40,20,1,spade_n_02,spade_n_02,hyponym,hand_tool.n.01,True,6,1,447
41,2,1,cloak_n_02,cape_n_02,bl,clothing.n.01,True,6,1,390
42,20,1,musical_instrument_n_01,euphonium_n_01,hypernym,musical_instrument.n.01,True,6,1,320
43,1,1,furniture_n_01,cherimoya_n_02,hypernym,furniture.n.01,False,6,1,533
44,5,1,hand_tool_n_01,bradawl_n_01,hypernym,hand_tool.n.01,True,6,1,313
45,8,1,underwear_n_01,sackbut_n_01,bl,clothing.n.01,False,6,1,593
46,13,1,furniture_n_01,granny_smith_n_01,hypernym,furniture.n.01,False,6,1,533
47,15,1,violin_n_01,uplift_n_02,bl,musical_instrument.n.01,False,6,1,445
48,12,1,sackbut_n_01,sackbut_n_01,hyponym,musical_instrument.n.01,True,6,1,597
49,4,1,throne_n_01,cathedra_n_01,bl,furniture.n.01,True,6,1,530
50,18,1,musical_instrument_n_01,carpenters_hammer_n_01,hypernym,musical_instrument.n.01,False,6,1,551
51,11,1,clementine_n_02,bikini_n_02,hyponym,edible_fruit.n.01,False,6,1,388
52,3,1,lamp_n_02,floor_lamp_n_01,bl,furniture.n.01,True,6,1,327
53,10,1,harpsichord_n_01,spinet_n_02,bl,musical_instrument.n.01,True,6,0,360
54,7,1,plum_n_02,damson_n_01,bl,edible_fruit.n.01,True,6,1,390
55,6,1,hand_tool_n_01,contrabassoon_n_01,hypernym,hand_tool.n.01,False,6,1,530
56,2,1,stradavarius_n_01,miniskirt_n_01,hyponym,musical_instrument.n.01,False,6,1,367
57,14,1,sackbut_n_01,pew_n_01,hyponym,musical_instrument.n.01,False,6,1,587
58,9,1,granadilla_n_04,granadilla_n_04,hyponym,edible_fruit.n.01,True,6,1,1361
59,17,1,love_seat_n_01,acoustic_guitar_n_01,hyponym,furniture.n.01,False,6,1,512
60,16,1,clothing_n_01,watermelon_n_02,hypernym,clothing.n.01,False,6,1,432
61,19,1,heckelphone_n_01,heckelphone_n_01,hyponym,musical_instrument.n.01,True,6,1,741
62,18,1,sofa_n_01,euphonium_n_01,bl,furniture.n.01,False,6,1,320
63,1,1,armchair_n_01,musette_n_01,hyponym,furniture.n.01,False,6,1,368
64,8,1,jacket_n_01,blazer_n_01,bl,clothing.n.01,True,6,1,455
65,10,1,clothing_n_01,writing_desk_n_02,hypernym,clothing.n.01,False,6,1,331
66,12,1,church_key_n_01,clementine_n_02,hyponym,hand_tool.n.01,False,6,1,417
67,9,1,furniture_n_01,sweat_pants_n_01,hypernym,furniture.n.01,False,6,1,583
68,15,1,business_suit_n_01,bunk_bed_n_01,hyponym,clothing.n.01,False,6,1,348
69,6,1,musical_instrument_n_01,stradavarius_n_01,hypernym,musical_instrument.n.01,True,6,1,460
70,13,1,clothing_n_01,long_johns_n_01,hypernym,clothing.n.01,True,6,1,589
71,19,1,edible_fruit_n_01,cape_n_02,hypernym,edible_fruit.n.01,False,6,1,355
72,5,1,carpenters_hammer_n_01,sackbut_n_01,hyponym,hand_tool.n.01,False,6,1,365
73,14,1,musical_instrument_n_01,granny_smith_n_01,hypernym,musical_instrument.n.01,False,6,1,428
74,2,1,hand_tool_n_01,stradavarius_n_01,hypernym,hand_tool.n.01,False,6,1,663
75,17,1,edible_fruit_n_01,damson_n_01,hypernym,edible_fruit.n.01,True,6,1,537
76,11,1,furniture_n_01,phillips_screwdriver_n_01,hypernym,furniture.n.01,False,6,1,407
77,16,1,furniture_n_01,campstool_n_01,hypernym,furniture.n.01,True,6,1,509
78,20,1,muffler_n_02,heckelphone_n_01,hyponym,clothing.n.01,False,6,0,512
79,7,1,writing_desk_n_02,tank_top_n_01,hyponym,furniture.n.01,False,6,1,354
80,4,1,watermelon_n_02,lyre_n_01,hyponym,edible_fruit.n.01,False,6,1,388
81,3,1,blazer_n_01,armoire_n_01,hyponym,clothing.n.01,False,6,1,506
82,17,1,trouser_n_01,sweat_pants_n_01,bl,clothing.n.01,True,6,1,354
83,1,1,saw_n_02,handsaw_n_01,bl,hand_tool.n.01,True,6,1,356
84,18,1,cymbal_n_01,highhat_cymbal_n_01,bl,musical_instrument.n.01,True,6,1,341
85,12,1,cradle_n_01,church_key_n_01,hyponym,furniture.n.01,False,6,1,340
86,15,1,bed_n_01,clementine_n_02,bl,furniture.n.01,False,6,1,353
87,2,1,furniture_n_01,grand_piano_n_01,hypernym,furniture.n.01,False,6,0,376
88,16,1,coffee_table_n_01,carpenters_square_n_01,hyponym,furniture.n.01,False,6,1,314
89,8,1,spade_n_02,love_seat_n_01,hyponym,hand_tool.n.01,False,6,1,345
90,7,1,furniture_n_01,love_seat_n_01,hypernym,furniture.n.01,True,6,1,367
91,5,1,hand_tool_n_01,bosc_n_01,hypernym,hand_tool.n.01,False,6,1,400
92,13,1,veil_n_01,love_seat_n_01,bl,clothing.n.01,False,6,1,381
93,14,1,edible_fruit_n_01,sultana_n_01,hypernym,edible_fruit.n.01,True,6,1,371
94,19,1,shirt_n_01,tank_top_n_01,bl,clothing.n.01,True,6,1,440
95,11,1,hand_tool_n_01,carpenters_hammer_n_01,hypernym,hand_tool.n.01,True,6,1,352
96,10,1,flute_n_01,raincoat_n_01,bl,musical_instrument.n.01,False,6,1,366
97,4,1,clothing_n_01,muffler_n_02,hypernym,clothing.n.01,True,6,1,635
98,9,1,hand_tool_n_01,handsaw_n_01,hypernym,hand_tool.n.01,True,6,0,422
99,20,1,hand_tool_n_01,highboy_n_01,hypernym,hand_tool.n.01,False,6,0,558
100,3,1,business_suit_n_01,business_suit_n_01,hyponym,clothing.n.01,True,6,1,738
101,6,1,oboe_n_01,nailfile_n_01,bl,musical_instrument.n.01,False,6,1,593
102,20,1,heckelphone_n_01,handsaw_n_01,hyponym,musical_instrument.n.01,False,6,1,526
103,7,1,grape_n_01,sultana_n_01,bl,edible_fruit.n.01,True,6,1,575
104,16,1,clothing_n_01,dresser_n_05,hypernym,clothing.n.01,False,6,1,389
105,13,1,hand_tool_n_01,phillips_screwdriver_n_01,hypernym,hand_tool.n.01,True,6,1,305
106,10,1,sweat_pants_n_01,clementine_n_02,hyponym,clothing.n.01,False,6,1,334
107,3,1,musical_instrument_n_01,highhat_cymbal_n_01,hypernym,musical_instrument.n.01,True,6,1,614
108,17,1,orange_n_01,bitter_orange_n_02,bl,edible_fruit.n.01,True,6,1,478
109,14,1,hand_tool_n_01,tank_top_n_01,hypernym,hand_tool.n.01,False,6,1,425
110,9,1,raincoat_n_01,cathedra_n_01,hyponym,clothing.n.01,False,6,1,371
111,6,1,furniture_n_01,musette_n_01,hypernym,furniture.n.01,False,6,1,574
112,1,1,handsaw_n_01,handsaw_n_01,hyponym,hand_tool.n.01,True,6,1,369
113,11,1,bagpipe_n_01,musette_n_01,bl,musical_instrument.n.01,True,6,0,531
114,19,1,piccolo_n_01,sweat_pants_n_01,hyponym,musical_instrument.n.01,False,6,1,604
115,15,1,piano_n_01,sweat_pants_n_01,bl,musical_instrument.n.01,False,6,1,428
116,5,1,clothing_n_01,raincoat_n_01,hypernym,clothing.n.01,True,6,1,690
117,2,1,hand_tool_n_01,brick_trowel_n_01,hypernym,hand_tool.n.01,True,6,1,487
118,12,1,edible_fruit_n_01,bunk_bed_n_01,hypernym,edible_fruit.n.01,False,6,1,397
119,4,1,bikini_n_02,bikini_n_02,hyponym,clothing.n.01,True,6,1,552
120,8,1,passion_fruit_n_01,piccolo_n_01,bl,edible_fruit.n.01,False,6,1,325
121,18,1,clothing_n_01,bathrobe_n_01,hypernym,clothing.n.01,True,6,1,330
122,16,1,crescent_wrench_n_01,crescent_wrench_n_01,hyponym,hand_tool.n.01,True,6,1,355
123,5,1,contrabassoon_n_01,contrabassoon_n_01,hyponym,musical_instrument.n.01,True,6,1,414
124,8,1,trowel_n_01,cathedra_n_01,bl,hand_tool.n.01,False,6,1,545
125,9,1,euphonium_n_01,bradawl_n_01,hyponym,musical_instrument.n.01,False,6,1,743
126,18,1,blazer_n_01,blazer_n_01,hyponym,clothing.n.01,True,6,1,524
127,10,1,key_lime_n_01,turtleneck_n_01,hyponym,edible_fruit.n.01,False,6,1,604
128,15,1,nailfile_n_01,nailfile_n_01,hyponym,hand_tool.n.01,True,6,1,342
129,6,1,musical_instrument_n_01,sackbut_n_01,hypernym,musical_instrument.n.01,True,6,1,303
130,2,1,drum_n_01,bongo_n_01,bl,musical_instrument.n.01,True,6,1,320
131,12,1,edible_fruit_n_01,key_lime_n_01,hypernym,edible_fruit.n.01,True,6,1,316
132,1,1,furniture_n_01,bunk_bed_n_01,hypernym,furniture.n.01,True,6,1,392
133,11,1,writing_desk_n_02,writing_desk_n_02,hyponym,furniture.n.01,True,6,1,398
134,13,1,spatula_n_02,highhat_cymbal_n_01,bl,hand_tool.n.01,False,6,1,391
135,20,1,chair_n_01,bongo_n_01,bl,furniture.n.01,False,6,1,710
136,4,1,face_veil_n_01,pew_n_01,hyponym,clothing.n.01,False,6,1,404
137,14,1,clothing_n_01,needlenose_pliers_n_01,hypernym,clothing.n.01,False,6,1,374
138,19,1,wrench_n_03,dresser_n_05,bl,hand_tool.n.01,False,6,1,339
139,3,1,clothing_n_01,turtleneck_n_01,hypernym,clothing.n.01,True,6,1,406
140,17,1,granny_smith_n_01,granny_smith_n_01,hyponym,edible_fruit.n.01,True,6,0,314
141,7,1,plane_n_05,cherimoya_n_02,bl,hand_tool.n.01,False,6,1,826
142,18,1,sweater_n_01,carpenters_square_n_01,bl,clothing.n.01,False,6,1,353
143,2,1,sultana_n_01,smooth_plane_n_01,hyponym,edible_fruit.n.01,False,6,1,546
144,5,1,cradle_n_01,cradle_n_01,hyponym,furniture.n.01,True,6,1,361
145,1,1,clothing_n_01,miniskirt_n_01,hypernym,clothing.n.01,True,6,1,326
146,9,1,furniture_n_01,dresser_n_05,hypernym,furniture.n.01,True,6,0,348
147,8,1,hand_tool_n_01,writing_desk_n_02,hypernym,hand_tool.n.01,False,6,1,477
148,13,1,file_n_04,nailfile_n_01,bl,hand_tool.n.01,True,6,1,316
149,16,1,throne_n_01,grand_piano_n_01,bl,furniture.n.01,False,6,1,578
150,19,1,hand_tool_n_01,bongo_n_01,hypernym,hand_tool.n.01,False,6,0,421
151,14,1,melon_n_01,watermelon_n_02,bl,edible_fruit.n.01,True,6,1,539
152,3,1,miniskirt_n_01,miniskirt_n_01,hyponym,clothing.n.01,True,6,1,336
153,17,1,muffler_n_02,muffler_n_02,hyponym,clothing.n.01,True,6,1,518
154,11,1,musical_instrument_n_01,piccolo_n_01,hypernym,musical_instrument.n.01,True,6,1,513
155,4,1,trombone_n_01,armoire_n_01,bl,musical_instrument.n.01,False,6,1,535
156,10,1,chest_of_drawers_n_01,highboy_n_01,bl,furniture.n.01,True,6,1,409
157,15,1,heart_cherry_n_02,heart_cherry_n_02,hyponym,edible_fruit.n.01,True,6,1,407
158,12,1,custard_apple_n_02,miniskirt_n_01,bl,edible_fruit.n.01,False,6,1,484
159,20,1,coat_n_01,armoire_n_01,bl,clothing.n.01,False,6,1,430
160,6,1,lime_n_06,bikini_n_02,bl,edible_fruit.n.01,False,6,1,436
161,7,1,bass_horn_n_01,smooth_plane_n_01,bl,musical_instrument.n.01,False,6,1,508
162,11,1,can_opener_n_01,church_key_n_01,bl,hand_tool.n.01,True,6,1,318
163,2,1,spinet_n_02,writing_desk_n_02,hyponym,musical_instrument.n.01,False,6,1,619
164,12,1,floor_lamp_n_01,blazer_n_01,hyponym,furniture.n.01,False,6,1,402
165,9,1,clothing_n_01,nailfile_n_01,hypernym,clothing.n.01,False,6,1,413
166,10,1,turtleneck_n_01,putty_knife_n_01,hyponym,clothing.n.01,False,6,1,345
167,4,1,hand_tool_n_01,cradle_n_01,hypernym,hand_tool.n.01,False,6,1,375
168,13,1,furniture_n_01,brick_trowel_n_01,hypernym,furniture.n.01,False,6,1,391
169,1,1,edible_fruit_n_01,crescent_wrench_n_01,hypernym,edible_fruit.n.01,False,6,1,358
170,6,1,sultana_n_01,sultana_n_01,hyponym,edible_fruit.n.01,True,6,0,591
171,19,1,armoire_n_01,armoire_n_01,hyponym,furniture.n.01,True,6,1,582
172,18,1,can_opener_n_01,watermelon_n_02,bl,hand_tool.n.01,False,6,1,355
173,17,1,clothing_n_01,cradle_n_01,hypernym,clothing.n.01,False,6,1,382
174,8,1,hand_tool_n_01,church_key_n_01,hypernym,hand_tool.n.01,True,6,1,331
175,15,1,bunk_bed_n_01,bosc_n_01,hyponym,furniture.n.01,False,6,1,488
176,20,1,screwdriver_n_01,business_suit_n_01,bl,hand_tool.n.01,False,6,1,354
177,16,1,hand_tool_n_01,key_lime_n_01,hypernym,hand_tool.n.01,False,6,1,347
178,14,1,hammer_n_02,lyre_n_01,bl,hand_tool.n.01,False,6,1,352
179,7,1,armchair_n_01,armchair_n_01,hyponym,furniture.n.01,True,6,1,423
180,5,1,flute_n_01,piccolo_n_01,bl,musical_instrument.n.01,True,6,1,352
181,3,1,face_veil_n_01,face_veil_n_01,hyponym,clothing.n.01,True,6,1,297
182,16,1,musical_instrument_n_01,armchair_n_01,hypernym,musical_instrument.n.01,False,6,1,459
183,6,1,musical_instrument_n_01,cape_n_02,hypernym,musical_instrument.n.01,False,6,1,361
184,15,1,robe_n_01,granny_smith_n_01,bl,clothing.n.01,False,6,1,316
185,3,1,necktie_n_01,bow_tie_n_01,bl,clothing.n.01,True,6,1,354
186,12,1,key_lime_n_01,key_lime_n_01,hyponym,edible_fruit.n.01,True,6,1,387
187,11,1,awl_n_01,bradawl_n_01,bl,hand_tool.n.01,True,6,1,340
188,14,1,lyre_n_01,lyre_n_01,hyponym,musical_instrument.n.01,True,6,1,394
189,5,1,piano_n_01,grand_piano_n_01,bl,musical_instrument.n.01,True,6,1,504
190,9,1,cherimoya_n_02,cherimoya_n_02,hyponym,edible_fruit.n.01,True,6,1,643
191,1,1,clothing_n_01,business_suit_n_01,hypernym,clothing.n.01,True,6,1,401
192,7,1,armoire_n_01,spade_n_02,hyponym,furniture.n.01,False,6,1,409
193,2,1,furniture_n_01,writing_desk_n_02,hypernym,furniture.n.01,True,6,1,596
194,13,1,furniture_n_01,cathedra_n_01,hypernym,furniture.n.01,True,6,1,338
195,10,1,highboy_n_01,bass_clarinet_n_01,hyponym,furniture.n.01,False,6,1,880
196,4,1,cherimoya_n_02,face_veil_n_01,hyponym,edible_fruit.n.01,False,6,1,1168
197,8,1,lamp_n_02,business_suit_n_01,bl,furniture.n.01,False,6,1,393
0,3,1,furniture_n_01,bradawl_n_01,hypernym,furniture.n.01,False,7,1,1098
1,12,1,coffee_table_n_01,coffee_table_n_01,hyponym,furniture.n.01,True,7,1,992
2,4,1,pliers_n_01,contrabassoon_n_01,bl,hand_tool.n.01,False,7,1,963
3,5,1,bass_clarinet_n_01,bass_clarinet_n_01,hyponym,musical_instrument.n.01,True,7,1,772
4,18,1,edible_fruit_n_01,turtleneck_n_01,hypernym,edible_fruit.n.01,False,7,1,619
5,9,1,cherry_n_03,tank_top_n_01,bl,edible_fruit.n.01,False,7,1,666
6,11,1,contrabassoon_n_01,bathrobe_n_01,hyponym,musical_instrument.n.01,False,7,1,645
7,6,1,clothing_n_01,grand_piano_n_01,hypernym,clothing.n.01,False,7,1,655
8,20,1,clementine_n_02,clementine_n_02,hyponym,edible_fruit.n.01,True,7,1,689
9,10,1,bench_n_01,bongo_n_01,bl,furniture.n.01,False,7,1,804
10,19,1,coat_n_01,raincoat_n_01,bl,clothing.n.01,True,7,1,989
11,7,1,edible_fruit_n_01,spade_n_02,hypernym,edible_fruit.n.01,False,7,1,497
12,13,1,crescent_wrench_n_01,floor_lamp_n_01,hyponym,hand_tool.n.01,False,7,1,664
13,8,1,bathrobe_n_01,bathrobe_n_01,hyponym,clothing.n.01,True,7,1,698
14,2,1,putty_knife_n_01,spinet_n_02,hyponym,hand_tool.n.01,False,7,1,589
15,15,1,bow_tie_n_01,bow_tie_n_01,hyponym,clothing.n.01,True,7,1,517
16,16,1,musical_instrument_n_01,bow_tie_n_01,hypernym,musical_instrument.n.01,False,7,1,720
17,14,1,edible_fruit_n_01,nailfile_n_01,hypernym,edible_fruit.n.01,False,7,1,601
18,1,1,wrench_n_03,crescent_wrench_n_01,bl,hand_tool.n.01,True,7,1,507
19,17,1,cherry_n_03,heart_cherry_n_02,bl,edible_fruit.n.01,True,7,1,591
20,2,1,needlenose_pliers_n_01,stradavarius_n_01,hyponym,hand_tool.n.01,False,7,1,583
21,9,1,clothing_n_01,heart_cherry_n_02,hypernym,clothing.n.01,False,7,1,460
22,14,1,long_johns_n_01,euphonium_n_01,hyponym,clothing.n.01,False,7,1,676
23,18,1,scarf_n_01,muffler_n_02,bl,clothing.n.01,True,7,1,528
24,6,1,apple_n_01,granny_smith_n_01,bl,edible_fruit.n.01,True,7,1,382
25,11,1,grape_n_01,brick_trowel_n_01,bl,edible_fruit.n.01,False,7,1,364
26,10,1,square_n_08,carpenters_square_n_01,bl,hand_tool.n.01,True,7,0,398
27,12,1,cathedra_n_01,cathedra_n_01,hyponym,furniture.n.01,True,7,1,1313
28,5,1,bassoon_n_01,business_suit_n_01,bl,musical_instrument.n.01,False,7,1,565
29,16,1,edible_fruit_n_01,watermelon_n_02,hypernym,edible_fruit.n.01,True,7,1,412
30,4,1,musical_instrument_n_01,spinet_n_02,hypernym,musical_instrument.n.01,True,7,1,488
31,17,1,damson_n_01,damson_n_01,hyponym,edible_fruit.n.01,True,7,1,539
32,15,1,edible_fruit_n_01,muffler_n_02,hypernym,edible_fruit.n.01,False,7,1,478
33,3,1,heart_cherry_n_02,long_johns_n_01,hyponym,edible_fruit.n.01,False,7,1,543
34,7,1,sweater_n_01,turtleneck_n_01,bl,clothing.n.01,True,7,1,392
35,1,1,hand_tool_n_01,needlenose_pliers_n_01,hypernym,hand_tool.n.01,True,7,1,491
36,19,1,file_n_04,bass_clarinet_n_01,bl,hand_tool.n.01,False,7,1,515
37,13,1,sofa_n_01,love_seat_n_01,bl,furniture.n.01,True,7,1,423
38,20,1,shovel_n_01,spade_n_02,bl,hand_tool.n.01,True,7,1,454
39,8,1,clothing_n_01,cherimoya_n_02,hypernym,clothing.n.01,False,7,1,394
40,15,1,lime_n_06,key_lime_n_01,bl,edible_fruit.n.01,True,7,1,432
41,5,1,skirt_n_02,miniskirt_n_01,bl,clothing.n.01,True,7,0,437
42,13,1,oboe_n_01,heckelphone_n_01,bl,musical_instrument.n.01,True,7,1,408
43,6,1,piccolo_n_01,piccolo_n_01,hyponym,musical_instrument.n.01,True,7,1,455
44,16,1,edible_fruit_n_01,heart_cherry_n_02,hypernym,edible_fruit.n.01,True,7,1,407
45,20,1,musette_n_01,sultana_n_01,hyponym,musical_instrument.n.01,False,7,1,484
46,14,1,custard_apple_n_02,cherimoya_n_02,bl,edible_fruit.n.01,True,7,0,1202
47,11,1,trombone_n_01,sackbut_n_01,bl,musical_instrument.n.01,True,7,1,797
48,18,1,stool_n_01,long_johns_n_01,bl,furniture.n.01,False,7,1,554
49,2,1,bed_n_01,bunk_bed_n_01,bl,furniture.n.01,True,7,1,512
50,17,1,highhat_cymbal_n_01,highhat_cymbal_n_01,hyponym,musical_instrument.n.01,True,7,1,533
51,12,1,clothing_n_01,cape_n_02,hypernym,clothing.n.01,True,7,1,385
52,3,1,campstool_n_01,raincoat_n_01,hyponym,furniture.n.01,False,7,0,692
53,19,1,musical_instrument_n_01,armchair_n_01,hypernym,musical_instrument.n.01,False,7,1,663
54,10,1,furniture_n_01,bow_tie_n_01,hypernym,furniture.n.01,False,7,1,724
55,4,1,highboy_n_01,highboy_n_01,hyponym,furniture.n.01,True,7,0,753
56,1,1,hand_tool_n_01,highboy_n_01,hypernym,hand_tool.n.01,False,7,1,788
57,8,1,musical_instrument_n_01,lyre_n_01,hypernym,musical_instrument.n.01,True,7,1,495
58,7,1,grand_piano_n_01,grand_piano_n_01,hyponym,musical_instrument.n.01,True,7,1,420
59,9,1,hand_tool_n_01,putty_knife_n_01,hypernym,hand_tool.n.01,True,7,1,431
60,20,1,granadilla_n_04,spinet_n_02,hyponym,edible_fruit.n.01,False,7,1,673
61,9,1,musical_instrument_n_01,bass_clarinet_n_01,hypernym,musical_instrument.n.01,True,7,1,432
62,15,1,melon_n_01,turtleneck_n_01,bl,edible_fruit.n.01,False,7,1,395
63,12,1,musette_n_01,musette_n_01,hyponym,musical_instrument.n.01,True,7,0,1199
64,8,1,hand_tool_n_01,nailfile_n_01,hypernym,hand_tool.n.01,True,7,1,674
65,7,1,cape_n_02,cape_n_02,hyponym,clothing.n.01,True,7,1,521
66,11,1,lyre_n_01,pew_n_01,hyponym,musical_instrument.n.01,False,7,1,783
67,13,1,underwear_n_01,long_johns_n_01,bl,clothing.n.01,True,7,1,803
68,6,1,tank_top_n_01,tank_top_n_01,hyponym,clothing.n.01,True,7,1,571
69,10,1,furniture_n_01,armoire_n_01,hypernym,furniture.n.01,True,7,1,543
70,19,1,stool_n_01,campstool_n_01,bl,furniture.n.01,True,7,1,517
71,16,1,brassiere_n_01,acoustic_guitar_n_01,bl,clothing.n.01,False,7,1,471
72,2,1,awl_n_01,floor_lamp_n_01,bl,hand_tool.n.01,False,7,1,901
73,4,1,furniture_n_01,armchair_n_01,hypernym,furniture.n.01,True,7,1,424
74,17,1,bunk_bed_n_01,bunk_bed_n_01,hyponym,furniture.n.01,True,7,0,1138
75,5,1,bongo_n_01,spade_n_02,hyponym,musical_instrument.n.01,False,7,1,627
76,18,1,putty_knife_n_01,putty_knife_n_01,hyponym,hand_tool.n.01,True,7,0,712
77,1,1,clothing_n_01,floor_lamp_n_01,hypernym,clothing.n.01,False,7,1,650
78,3,1,hand_tool_n_01,heckelphone_n_01,hypernym,hand_tool.n.01,False,7,1,586
79,14,1,musical_instrument_n_01,campstool_n_01,hypernym,musical_instrument.n.01,False,7,1,554
80,5,1,edible_fruit_n_01,bitter_orange_n_02,hypernym,edible_fruit.n.01,True,7,1,463
81,17,1,carpenters_square_n_01,bass_clarinet_n_01,hyponym,hand_tool.n.01,False,7,1,633
82,10,1,clothing_n_01,crescent_wrench_n_01,hypernym,clothing.n.01,False,7,1,860
83,3,1,trowel_n_01,brick_trowel_n_01,bl,hand_tool.n.01,True,7,1,633
84,7,1,clothing_n_01,bow_tie_n_01,hypernym,clothing.n.01,True,7,1,560
85,2,1,bradawl_n_01,cradle_n_01,hyponym,hand_tool.n.01,False,7,0,765
86,12,1,harp_n_01,campstool_n_01,bl,musical_instrument.n.01,False,7,1,664
87,13,1,desk_n_01,writing_desk_n_02,bl,furniture.n.01,True,7,1,554
88,11,1,turtleneck_n_01,turtleneck_n_01,hyponym,clothing.n.01,True,7,1,406
89,19,1,violin_n_01,stradavarius_n_01,bl,musical_instrument.n.01,True,7,1,375
90,9,1,clothing_n_01,dresser_n_05,hypernym,clothing.n.01,False,7,1,402
91,16,1,musical_instrument_n_01,bitter_orange_n_02,hypernym,musical_instrument.n.01,False,7,1,428
92,6,1,edible_fruit_n_01,bosc_n_01,hypernym,edible_fruit.n.01,True,7,1,469
93,18,1,clothing_n_01,bitter_orange_n_02,hypernym,clothing.n.01,False,7,1,637
94,8,1,bitter_orange_n_02,bitter_orange_n_02,hyponym,edible_fruit.n.01,True,7,1,622
95,20,1,campstool_n_01,campstool_n_01,hyponym,furniture.n.01,True,7,0,920
96,1,1,cabinet_n_01,dresser_n_05,bl,furniture.n.01,True,7,1,735
97,14,1,bass_clarinet_n_01,coffee_table_n_01,hyponym,musical_instrument.n.01,False,7,1,515
98,15,1,jacket_n_01,armchair_n_01,bl,clothing.n.01,False,7,1,530
99,4,1,musical_instrument_n_01,musette_n_01,hypernym,musical_instrument.n.01,True,7,1,598
100,11,1,raincoat_n_01,raincoat_n_01,hyponym,clothing.n.01,True,7,1,441
101,12,1,clothing_n_01,bikini_n_02,hypernym,clothing.n.01,True,7,1,532
102,10,1,granny_smith_n_01,cape_n_02,hyponym,edible_fruit.n.01,False,7,1,715
103,15,1,skirt_n_02,bradawl_n_01,bl,clothing.n.01,False,7,1,545
104,3,1,musical_instrument_n_01,face_veil_n_01,hypernym,musical_instrument.n.01,False,7,1,767
105,17,1,dresser_n_05,handsaw_n_01,hyponym,furniture.n.01,False,7,1,505
106,1,1,bitter_orange_n_02,smooth_plane_n_01,hyponym,edible_fruit.n.01,False,7,1,505
107,6,1,bass_horn_n_01,euphonium_n_01,bl,musical_instrument.n.01,True,7,1,542
